351,"Not guilty verdict for George Zimmerman's murder of Treyvon Martin",2013-7-13 0:00:00,"Crime","2010"
352,"Apple's iTunes store launches",2008-7-10 0:00:00,"Technology","2000"
353,"Marvin Gaye, age 44, murdered by his father",1984-4-1 0:00:00,"Crime","1980"
354,"Sam Cooke, age 33, murdered",1964-12-11 0:00:00,"Crime","1960"
355,"David ""Stringman"" Akeman and wife murdered",1973-11-10 0:00:00,"Crime","1970"
356,"Elizabeth Short, aka ""Black Dahlia"", murdered.  Murder still unsolved.",1947-1-15 0:00:00,"Crime","1940"
357,"Sharon Tate, and four others, murdered by the Charles Manson Family",1969-8-8 0:00:00,"Crime","1960"
358,"Release of ""An Inconvenient Truth"" documentary",2006-5-24 0:00:00,"Environment","2000"
359,"CFCs proven to cause ozone depletion",1974-1-1 0:00:00,"Environment","1970"
360,"TVA's Coal Ash disaster in Roane County",2008-12-22 0:00:00,"Environment","2000"
361,"Volcanic eruption in Iceland",2010-3-20 0:00:00,"Environment","2000"
362,"Ban on leaded gasoline in the US",1986-1-1 0:00:00,"Environment","1980"
363,"Yellowstone Park becomes the US's first National Park",1872-3-1 0:00:00,"Environment","1870"
364,"World Wildlife Fund founded",1961-4-29 0:00:00,"Environment","1960"
365,"Environmental Protection Agency created by President Richard Nixon",1970-12-2 0:00:00,"Environment","1970"
366,"Rachel Carson's ""Silent Spring"" published",1962-9-27 0:00:00,"Literary","1960"
367,"Charles Dickins' ""A Christmas Carol"" published",1843-12-19 0:00:00,"Literary","1840"
368,"Mary Shelley's ""Frankenstein"" published",1818-1-1 0:00:00,"Literary","1810"
369,"Harriet Beecher Stowe's ""Uncle Tom's Cabin"" published",1852-3-20 0:00:00,"Literary","1850"
370,"Alex Haley's ""Roots"" published",1976-8-17 0:00:00,"Literary","1970"
371,"Anne Frank's ""The Diary of a Young Girl"" published",1947-1-1 0:00:00,"Literary","1940"
372,"Maya Angelou's ""I Know Why the Caged Bird Sings"" published",1970-1-1 0:00:00,"Literary","1970"
373,"A.A. Milne's ""Winnie the Pooh"" published",1926-10-14 0:00:00,"Literary","1920"
374,"Sigmund Freud's ""The Interpretation of Dreams"" published",1899-11-4 0:00:00,"Literary","1890"
375,"Gabriel Garcia Marquez's ""One Hundred Years of Solitude"" published",1967-1-1 0:00:00,"Literary","1960"
376,"Albert Einstein's ""Relativity"" published",1917-1-1 0:00:00,"Literary","1910"
377,"The first full face transplant carried out in Spain",2010-3-20 0:00:00,"Medical","2010"
378,"Polio vaccine announced to public",1955-4-12 0:00:00,"Medical","1950"
379,"World Health Organization announces that Smallpox has been eradicated",1980-5-8 0:00:00,"Medical","1980"
380,"Aspirin developed by Felix Hoffman",1899-1-1 0:00:00,"Medical","1890"
381,"Dolly the sheep becomes the first mammal to be cloned from an adult cell",1996-7-5 0:00:00,"Medical","1990"
382,"The US drops atomic bomb on Hiroshima, Japan",1945-8-6 0:00:00,"War","1940"
383,"The US drops atomic bomb on Nagasaki, Japan",1945-8-9 0:00:00,"War","1940"
384,"Apple introduces iPhones 5C & 5S",2013-9-10 0:00:00,"Technology","2010"
385,"Former heavyweight champion, Ken Norton,  dies at age 70",2013-9-18 0:00:00,"Sports","2010"
386,"Internet created (UCLA/Stanford)",1969-10-29 0:00:00,"Technology","1960"
387,"Spy novelist, Tom Clancy, dies at age 66",2013-10-1 0:00:00,"Obituary","2010"
388,"Former South Africa president, Nelson Mandela, dies at 95",2013-12-5 0:00:00,"Obituary","2010"
389,"Seattle Seahawks win Super Bowl XLVIII over Denver Broncos, 43 to 8",2014-2-2 0:00:00,"Sports","2010"
390,"Shirley Temple Black dies at age 85",2014-2-10 0:00:00,"Obituary","2010"
391,"Actor/director Harold Ramis dies at age 69",2014-2-24 0:00:00,"Obituary","2010"
392,"86th Annual Academy Awards - Best Picture winner, ""12 Years a Slave""",2014-3-2 0:00:00,"Entertainment","2010"
393,"Mickey Rooney dies at age 93",2014-4-6 0:00:00,"Obituary","2010"
394,"Bob Hoskins dies of pneumonia at age 71",2014-4-29 0:00:00,"Obituary","2010"
395,"Malaysia Airlines Flight 370 disappears 1 hour after takeoff",2014-3-8 0:00:00,"Mystery","2010"
396,"South Korean ferry, Sewol, capsized carrying 476 people",2014-4-16 0:00:00,"Maritime Disaster","2010"
397,"Overloaded Senegal ferry, Le Joola, capsized. Estimated death toll 1,864",2002-9-26 0:00:00,"Maritime Disaster","2000"
398,"British ocean liner, RMS Titanic, sinks. Estimated death toll 1,517",1912-4-15 0:00:00,"Maritime Disaster","1910"
399,"Egyptian ferry, Al Salam Boccaccio 98, sinks.  Estimated death toll 1,020",2006-2-3 0:00:00,"Maritime Disaster","2000"
400,"US's paddle steamer, Gen. Slocum, sinks. Estimated death toll > 1,000",1904-6-15 0:00:00,"Maritime Disaster","1910"
401,"Maya Angelou dies at age 86",2014-5-28 0:00:00,"Obituary","2010"
402,"Ruby Dee dies of natural causes at age 91",2014-6-11 0:00:00,"Obituary","2010"
403,"Radio icon Casey Kasem dies at 82",2014-6-15 0:00:00,"Obituary","2010"
404,"San Antonio Spurs beat the Miami Heat for 2014 NBA championship",2014-6-15 0:00:00,"Sports","2010"
405,"Former Senate Majority Leader, Howard Baker, dies at age 88",2014-6-26 0:00:00,"Obituary","2010"
406,"Vanderbilt Baseball wins their first national CWS title",2014-6-25 0:00:00,"Sports","2010"
407,"Legendary journalist & political activist John Seigenthaler dies at 86",2014-7-11 0:00:00,"Obituary","2010"
408,"Germany wins World Cup against Argentina, 1 - 0",2014-7-13 0:00:00,"Sports","2010"
409,"Malyasia Flight 17 shot down by surface-to-air missile - 298 killed",2014-7-17 0:00:00,"War","2010"
410,"Rory McIlroy wins British Open",2014-7-20 0:00:00,"Sports","2010"
411,"Emmy winner, Oscar nominated James Garner dies at age 86",2014-7-19 0:00:00,"Obituary","2010"
412,"Oscar, Emmy, Golden Globe winner Robin Williams dies at age 63",2014-8-11 0:00:00,"Obituary","2010"
413,"Screen legend Lauren Bacall dies at age 89",2014-8-12 0:00:00,"Obituary","2010"
414,"Joan Rivers dies at the age of 81",2014-9-4 0:00:00,"Obituary","2010"
415,"Serena Williams wins third consecutive US Open",2014-9-7 0:00:00,"Sports","2010"
416,"Joe Sample, jazz-funk pioneer, dies of lung cancer at age 75",2014-9-12 0:00:00,"Obituary","2010"
417,"Tony winner Geoffrey Holder, Un-Cola Man & Bond Voodoo King, dies at  84",2014-10-5 0:00:00,"Obituary","2010"
418,"Roots mini series premieres and runs for eight consecutive nights",1977-1-23 0:00:00,"News","1970"
419,"Malala Yousafzai becomes youngest-ever (17) Nobel Peace Prize recipient",2014-10-10 0:00:00,"News","2010"
421,"Ben Bradlee, former Washington Post exec editor, dies at age 93",2014-10-21 0:00:00,"Obituary","2010"
422,"Fashion designer Oscar de la Renta dies at age 82",2014-10-20 0:00:00,"Obituary","2010"
423,"San Francisco Giants win the World Series",2014-10-29 0:00:00,"Sports","2010"
424,"Jane Byrne, the first female mayor of Chicago (elected '79), dies at age 81",2014-11-14 0:00:00,"Obituary","2010"
425,"Dr. Martin Salia dies of Ebola",2014-11-17 0:00:00,"News","2010"
426,"Former D.C. Mayor, Marion Barry, dies at age 78",2014-11-23 0:00:00,"Obituary","2010"
427,"Life, the photojournalism magazine, first published",1936-11-23 0:00:00,"Literary","1930"
428,"Annie Lee, late blooming African-American artist, dies at the age of 79",2014-11-24 0:00:00,"Art","2010"
429,"Salvador Dali, prominent Spanish surrealist painter, dies at age 86",1989-1-23 0:00:00,"Art","1980"
430,"Georgia O'Keefe, great American painter, dies at age 100",1986-3-6 0:00:00,"Art","1980"
431,"Frist Museum opens in historic U.S. Post Office building",2001-4-2 0:00:00,"Art","2000"
432,"Hall of Famer and two-time MVP Ernie Banks dies at the age of 83",2015-1-23 0:00:00,"Obituary","2010"
433,"Indonesian AirAsia Flight 8501 crashes in Java Sea,  162 killed",2014-12-28 0:00:00,"Disaster","2010"
434,"New England Patriots win Super Bowl XLIX thanks to stupid Sea Hawk call",2015-2-1 0:00:00,"Sports","2010"
435,"87th Annual Academy Awards - Best Picture winner, ""Birdman""",2015-2-22 0:00:00,"Entertainment","2010"
436,"Leonard ""Spock"" Nemoy dies at age 83 of COPD",2015-2-27 0:00:00,"Obituary","2010"
437,"The Champs' ""Tequila"" is #1 on Billboard pop chart",1958-3-17 0:00:00,"Music","1950"
438,"Radio City Music Hall opens",1932-12-27 0:00:00,"News","1930"
439,"""The Sound of Music"" premieres on Broadway",1959-11-16 0:00:00,"Theater","1950"
440,"Babe Ruth retires, with 714 home runs",1935-6-2 0:00:00,"Sports","1930"
441,"Indian Citizenship Act granted citizenship to Native Americans born in USA",1924-6-2 0:00:00,"Political","1920"
442,"George Jones dies at age 81",2013-4-26 0:00:00,"Obituary","2010"
443,"Hank Williams, Sr., makes his Grand Ole Opry debut",1949-6-11 0:00:00,"Music","1940"
444,"Elvis Presley appears on the Ed Sullivan Show",1956-9-9 0:00:00,"Music","1950"
445,"George Gershwin's Rhapsody in Blue is performed for the first time",1924-2-12 0:00:00,"Music","1920"
446,"Music City Miracle!  Tennessee Titans BEAT Buffalo Bills 22 - 16",2000-1-8 0:00:00,"Sports","2000"
447,"""Saturday Night Fever"" premieres",1977-12-14 0:00:00,"Entertainment","1970"
448,"George Gershwin' Porgy & Bess premieres on Broadway",1935-10-10 0:00:00,"Theater","1930"
449,"W. C. Handy, the ""Father of the Blues"", dies at age 85",1958-3-28 0:00:00,"Obituary","1950"
450,"Tornadoes kill 115 in Iowa and Nebraska",1913-3-23 0:00:00,"Disaster","1910"
451,"""Titanic"" wins 11 Oscars",1998-3-23 0:00:00,"Entertainment","1990"
452,"The 984 foot tall Eiffel Tower opens",1889-3-31 0:00:00,"Architecture","1880"
453,"World Trade Center ribbon cutting ceremony",1973-4-4 0:00:00,"Architecture","1970"
454,"The 1,250 foot tall Empire State building opens",1931-5-1 0:00:00,"Architecture","1930"
455,"""Citizen Kane"" premieres",1941-5-1 0:00:00,"Entertainment","1940"
456,"Dzhokhar Tsarnaev found guilty on all 30 counts in Boston Marathon bombings",2015-4-8 0:00:00,"Terrorism","2010"
457,"Duke beats Wisconsin for fifth championship title, 68-63",2015-4-6 0:00:00,"Sports","2010"
458,"UConn beats Notre Dame for tenth championship title, 63-53",2015-4-7 0:00:00,"Sports","2010"
459,"Fertilizer explosion in Texas City, Texas killed 581 and injured 3,500",1947-4-16 0:00:00,"Disaster","1940"
460,"English Channel Tunnel opens",1994-5-6 0:00:00,"Architecture","1990"
461,"Hindenburg explodes in New Jersey",1937-5-6 0:00:00,"Disaster","1930"
462,"Final episode of ""Friends"" airs",2004-5-6 0:00:00,"Entertainment","2000"
463,"John Steinbeck wins Pulitzer for ""The Grapes of Wrath""",1940-5-6 0:00:00,"Literary","1940"
464,"Hoover Dam completed",1936-3-1 0:00:00,"Architecture","1930"
465,"Secretariat wins Triple Crown",1973-6-9 0:00:00,"Sports","1970"
466,"Chief Seattle,  ~76, dies near Seattle, WA",1866-6-7 0:00:00,"Obituary","1860"
468,"First drive-in theater opens in Camden, NJ",1933-6-6 0:00:00,"Entertainment","1930"
469,"Alcoholics Anonymous founded",1935-6-10 0:00:00,"News","1930"
470,"Last episode of ""The Sopranos"" airs",2007-6-10 0:00:00,"Entertainment","2000"
471,"Chicago Blackhawks beat Tampa Bay Lightning for Stanley Cup",2015-6-15 0:00:00,"Sports","2010"
472,"Sir Christopher Lee dies at age 93",2015-6-7 0:00:00,"Obituary","2010"
473,"Rudolph Nureyev, Russian ballet star defects",1961-6-16 0:00:00,"Entertainment","1960"
474,"America's first roller coaster opens at Coney Island",1884-6-16 0:00:00,"News","1880"
475,"Richard Petty becomes first NASCAR driver to 1,000th career start",1986-6-15 0:00:00,"Sports","1980"
476,"First national civil defense drill held, generated by nuclear capability",1954-6-14 0:00:00,"War","1950"
477,"Golden Gate Warriors defeat Cleveland Cavaliers for NBA Championship",2015-6-16 0:00:00,"Sports","2010"
478,"George Carlin dies of heart failure at age 71",2008-6-22 0:00:00,"Obituary","2000"
479,"President Franklin D Roosevelt signs G.I. Bill",1944-6-22 0:00:00,"Military","1940"
480,"Actor Dick Van Patten dies at 86 due to diabetes complications",2015-6-23 0:00:00,"Obituary","2010"
481,"Tim Burton's ""Batman"" premieres",1989-6-23 0:00:00,"Entertainment","1980"
482,"Supreme Court legalizes same-sex marriages",2015-6-26 0:00:00,"News","2010"
483,"Patrick Macnee, best known as The Avengers' ""John Steed"",  dies at age 93",2015-6-25 0:00:00,"Obituary","2010"
484,"USA beats Japan, 5 - 2, to win FIFA Women's World Cup",2015-7-5 0:00:00,"Sports","2010"
485,"Female cadets permitted to enroll in the United States Military Academy",1976-7-6 0:00:00,"News","1970"
486,"Althea Gibson becomes first African-American woman to win Wimbledon",1957-7-6 0:00:00,"Sports","1950"
487,"Louis Armstrong dies at age 69",1971-7-6 0:00:00,"Obituary","1970"
489,"Ringling Brothers & Barnum & Bailey Circus fire kills 167 and injured 682",1944-7-6 0:00:00,"Crime","1940"
490,"19 year  infantryman is the first American killed in Korean War",1950-7-5 0:00:00,"War","1950"
491,"Tennessee becomes first state to outlaw teaching theory of evolution",1925-3-23 0:00:00,"Education","1920"
492,"KMJ-AM in Fresno, CA begins radio transmissions",1922-3-23 0:00:00,"Entertainment","1920"
493,"First radio broadcast of ""Truth or Consequences"" on CBS",1940-3-23 0:00:00,"Entertainment","1940"
494,"Cincinnati Reds purchased for $4,625,000",1962-3-23 0:00:00,"Sports","1960"
495,"US performs nuclear test at Nevada Test Site",1985-3-23 0:00:00,"Science","1980"
496,"75th Academy Awards - Best Picture winner, ""Chicago""",2003-3-23 0:00:00,"Entertainment","2000"
497,"Hitler stages bloody purge of Nazi party, ""Night of Long Knives""",1934-6-30 0:00:00,"War","1930"
498,"""Gone with the Wind"" published",1936-6-30 0:00:00,"Literary","1930"
499,"""Johnny Carson Show"" debuts on CBS-TV",1955-6-30 0:00:00,"Entertainment","1950"
500,"Robert Henry Lawrence, Jr. named first black astronaut",1967-6-30 0:00:00,"Science","1960"
501,"Last sixpence minted in Great Britain (in use since 1551)",1984-6-30 0:00:00,"News","1980"
502,"New York Yankees fire Manager Yogi Berra",1964-10-17 0:00:00,"Sports","1960"
503,"Anwar Sadat sworn in as president of Egypt",1970-10-17 0:00:00,"Political","1970"
504,"Pres Jimmy Carter signs bill restoring US citizenship to Jefferson Davis",1978-10-17 0:00:00,"News","1970"
505,"Pres Jimmy Carter signs legislation creating Department of Education",1979-10-17 0:00:00,"Education","1970"
506,"Nancy Reagan undergoes a modified radical mastectomy",1987-10-17 0:00:00,"Medical","1980"
507,"Betty Ford undergoes radical mastectomy",1974-9-28 0:00:00,"Medical","1970"
508,"Angelina Jolie undergoes a preventive double mastectomy",2014-2-16 0:00:00,"Medical","2010"
510,"Academy Award winning Supporting Actor, Omar Sharif, dies at 83",2015-7-10 0:00:00,"Obituary","2010"
511,"Confederate battle flag removed from SC Statehouse grounds, after 54 years",2015-7-10 0:00:00,"News","2010"
512,"Zach Johnson wins British Open",2015-7-20 0:00:00,"Sports","2010"
513,"For first time in 54 years, flag flies over Cuban embassy in D.C.",2015-7-20 0:00:00,"News","2010"
514,"""Animal House"" premieres",1978-7-28 0:00:00,"Entertainment","1970"
515,"Fourteen killed when plane crashes into Empire State Building",1945-7-28 0:00:00,"News","1940"
516,"Adolph Hitler ascends to ""Fuhrer""",1934-8-2 0:00:00,"News","1930"
517,"Bodies of 3 civil rights workers found buried in earthen dam",1964-8-4 0:00:00,"Civil Rights","1960"
518,"Lizzie Borden found not guilty of murdering father and step-mother",1893-6-20 0:00:00,"Crime","1890"
519,"Hall of Famer & Monday Night Footballer Frank Gifford dies at 84",2015-8-9 0:00:00,"Obituary","2010"
520,"Alcatraz receives first civilian prisoners",1934-8-11 0:00:00,"Crime","1930"
521,"Largest-ever Tyrannosaurus rex skeleton, ""Sue"", unearthed",1990-8-12 0:00:00,"Science","1990"
522,"First MLB game televised (Cincinnati Reds vs Brooklyn Dodgers)",1939-8-26 0:00:00,"Entertainment","1930"
523,"19th amendment adopted guaranteeing women the right to vote",1920-8-26 0:00:00,"Civil Rights","1920"
524,"Marcy Borders, ""Dust Lady"" of 9/11, dies of stomach cancer at age 42",2015-8-24 0:00:00,"Obituary","2010"
525,"Judge overturns New England Patriot Tom Brady's DeflateGate suspension",2015-9-3 0:00:00,"Sports","2010"
526,"Megan Barry elected as Nashville's first female mayor",2015-9-10 0:00:00,"News","2010"
527,"NBA great Moses Malone dies at age 60",2015-9-13 0:00:00,"Obituary","2010"
528,"Mayor Megan Barry takes office as Nashville's seventh mayor",2015-9-25 0:00:00,"News","2010"
529,"Angela Davis acquitted of all charges (murder, kidnapping, conspiracy)",1972-6-4 0:00:00,"News","1970"
530,"Black Panther Party founded in Oakland, CA",1966-10-15 0:00:00,"News","1960"
531,"Titan's Mariota throws first career touchdown, 52 yards",2015-9-13 0:00:00,"Sports","2010"
532,"James Perkins elected Selma, Alabama's first black mayor",2000-9-13 0:00:00,"Civil Rights","2000"
533,"Prehistoric cave paintings discovered in a cave near Montignac, France",1940-9-12 0:00:00,"News","1940"
534,"Djokovic wins US Open, beating Federer in 4 sets",2015-9-13 0:00:00,"Sports","2010"
535,"Little Richard records ""Tutti Frutti""",1955-9-14 0:00:00,"Entertainment","1950"
536,"President William McKinley dies from infected gunshot wounds",1901-9-14 0:00:00,"News","1900"
537,"Grace Kelly dies at age 52 from car wreck injuries",1982-9-14 0:00:00,"Obituary","1980"
538,"Battle of Antietam - approximately 23,000 injured & 4,000 dead",1862-9-17 0:00:00,"War","1860"
539,"Baseball Hall of Famer Yogi Berra dies at age 90",2015-9-22 0:00:00,"Obituary","2010"
540,"Honda Motor company incorporated in Japan",1948-9-24 0:00:00,"Automotive","1940"
541,"Mormon Church officially renounces polygamy",1890-9-24 0:00:00,"Religion","1890"
542,"Japanese consul instructed to provide Pearl Harbor military information",1941-9-24 0:00:00,"War","1940"
543,"Extra Strength Tylenol capsules laced with cyanide kills six",1982-9-29 0:00:00,"Crime","1980"
544,"Pope Francis arrives in the United States",2015-9-22 0:00:00,"Religion","2010"
545,"Umpqua Community College massacre results in 9 murdered & 7 wounded",2015-10-1 0:00:00,"Massacre","2010"
546,"Today, the Chicago Cubs did not win the World Series as predicted in 1985!",2015-10-21 0:00:00,"Sports","1980"
547,"President Lyndon B. Johnson signs the Highway Beautification Act",1965-10-22 0:00:00,"Environment","1960"
548,"Flaming red haired actor Maureen O'Hara dies in her sleep at age 95",2015-10-24 0:00:00,"Obituary","2010"
549,"President Bill Clinton signs Digital Millennium Copyright Act into law",1998-10-28 0:00:00,"Entertainment","1990"
550,"Orson Welles broadcasts ""War of the Worlds""",1938-10-30 0:00:00,"Entertainment","1930"
551,"Gateway Arch completed",1965-10-28 0:00:00,"Architecture","1960"
552,"Statue of Libery dedicated by President Grover Cleveland",1886-10-28 0:00:00,"Architecture","1880"
553,"""Carrie"" premieres",1976-11-3 0:00:00,"Entertainment","1970"
554,"Washington D.C. residents vote in presidential election for the first time",1964-11-3 0:00:00,"News","1960"
555,"Orders delivered to bomb Pearl Harbor",1941-11-3 0:00:00,"War","1940"
556,"Entrance to King Tutankhamen's tomb discovered",1922-11-4 0:00:00,"News","1920"
557,"300 Santee Sioux sentenced to be hanged in Minnesota (262 later commuted)",1862-11-5 0:00:00,"War","1860"
558,"Sinclair Lewis awarded Nobel Prize in Literature",1930-11-5 0:00:00,"Literary","1930"
559,"Richard Nixon elected as 37th president",1968-11-5 0:00:00,"Political","1960"
560,"Panama Canal opens",1914-8-15 0:00:00,"Architecture","1910"
561,"U.N. adopts resolution condemning apartheid which later ended in 1993",1962-11-6 0:00:00,"Human Rights","1960"
562,"Ellis Island closes after 92 years of processing immigrants",1954-11-12 0:00:00,"News","1950"
563,"""Moby-Dick"" published",1851-11-14 0:00:00,"Literary","1850"
564,"ISIS attacks several Paris locations - 129 killed; 352 injured;",2015-11-13 0:00:00,"Terrorism","2010"
565,"President Lincoln delivers the 272 word Gettysburg Address",1863-11-19 0:00:00,"War","1860"
566,"President Lincoln issues a preliminary Emancipation Proclamation",1862-9-22 0:00:00,"Political","1860"
567,"President Lincoln issues the final Emancipation Proclamation",1863-1-1 0:00:00,"Political","1860"
568,"David Bowie dies of liver cancer at age 69",2016-1-10 0:00:00,"Obituary","2010"
569,"San Bernardino massacre kills 14 & seriously injures 22",2015-12-2 0:00:00,"Massacre","2010"
570,"Bill Cosby charged with felony sexual assault",2015-12-29 0:00:00,"News","2010"
571,"Pat Harrington, Jr. dies of Alzheimer's at age 86",2016-1-6 0:00:00,"Obituary","2010"
572,"Natalie Cole dies at age 65",2015-12-31 0:00:00,"Obituary","2010"
573,"Alan Rickman dies of pancreatic cancer at age 69",2016-1-14 0:00:00,"Obituary","2010"
574,"Alabama beats Clemson to win  college football championship",2016-1-11 0:00:00,"Sports","2010"
575,"Wayne Rogers dies from pneumonia at age 82",2015-12-31 0:00:00,"Obituary","2010"
576,"Harper Lee, author of ""To Kill a Mockingbird"", dies at 89",2016-2-19 0:00:00,"Obituary","2010"
577,"Supreme Court Justice Antonin Scalia dies at 79",2016-2-13 0:00:00,"Obituary","2010"
578,"Denver Broncos beat Carolina Panthers 24 - 10 to win Super Bowl 50",2016-2-7 0:00:00,"Sports","2010"
579,"Maurice White, Earth, Wind & Fire dies of Parkinson's complications, age 74",2016-2-4 0:00:00,"Obituary","2010"
580,"Actor Dan Haggerty dies of spinal cancer at age 74",2016-1-15 0:00:00,"Obituary","2010"
581,"George Kennedy dies at 91",2016-2-28 0:00:00,"Obituary","2010"
583,"88th Annual Academy Awards - Best Picture winner, ""Spotlight""",2016-2-28 0:00:00,"Entertainment","2010"
584,"The last U.S. combat troops leave South Vietnam",1973-3-29 0:00:00,"War","1970"
585,"Triangle Shirtwaist Company fire in NYC kills 145 workers",1911-3-25 0:00:00,"News","1910"
586,"Veteran actress Patty Duke dies at 69 after a ruptured intestine",2016-3-29 0:00:00,"Obituary","2010"
587,"Merle Haggard dies on his 79th birthday",2016-4-6 0:00:00,"Obituary","2010"
588,"Uconn beats Syracuse, 82-51, to win fourth consecutive nat'l women's title.",2016-4-5 0:00:00,"Sports","2010"
589,"Prince Rogers Nelson, ""Prince"", dies suddenly at the age of 57.",2016-4-21 0:00:00,"Obituary","2010"
590,"""Hamilton"" receives a record 16 Tony nominations",2016-5-3 0:00:00,"Entertainment","2010"
591,"Bran Stoker's ""Dracula"" appears in London bookshops",1897-5-26 0:00:00,"Literary","1890"
592,"""Star Wars"" premieres",1977-5-25 0:00:00,"Entertainment","1970"
593,"Babe Ruth hits his 714th, and last, home run",1935-5-25 0:00:00,"Sports","1930"
594,"CNN launches",1980-6-1 0:00:00,"Entertainment","1980"
595,"Tokyo-based Nissan Motor Company is founded",1934-6-1 0:00:00,"Automotive","1930"
596,"Natural-gas pipeline explodes in the Ural Mountains, killing over 500",1989-6-3 0:00:00,"Disaster","1980"
597,"70th Tony Awards - Best Musical winner, ""Hamilton""",2016-6-12 0:00:00,"Entertainment","2010"
598,"Orlando's Pulse Club massacre results in 49 killed and over 50 injured",2016-6-12 0:00:00,"Massacre","2010"
599,"Greatest Heavyweight Boxer of All Time, Muhammad Ali dies at age 74",2016-6-3 0:00:00,"Obituary","2010"
600,"Cleveland Cavaliers defeat Golden Gate Warriors for NBA Championship",2016-6-19 0:00:00,"Sports","2010"
601,"Hockey legend, Gordie Howe, dies at age 88",2016-6-10 0:00:00,"Obituary","2010"
602,"Morley Safer dies at age  84, one week after retiring from 60 Minutes",2016-5-19 0:00:00,"Obituary","2010"
603,"Former first lady, Nancy Reagan, dies at age 94",2016-3-6 0:00:00,"Obituary","2010"
604,"Abe Vigoda dies in his sleep at age 94",2016-1-26 0:00:00,"Obituary","2010"
605,"US detonates a 1.7 kiloton nuclear weapon, first ever underground",1957-9-19 0:00:00,"Science","1950"
606,"Earthquake in Mexico registering 6.9 results in the death of 9,500",1985-9-19 0:00:00,"Disaster","1980"
607,"Federal health officials announce  AZT will be available to AIDS patients",1986-9-19 0:00:00,"Science","1980"
608,"""Mary Tyler Moore"" show premieres",1970-9-19 0:00:00,"Entertainment","1970"
609,"Clinton/Trump presidential debate",2016-9-26 0:00:00,"Political","2010"
610,"Legendary golfer, Arnold Palmer, dies at age 87",2016-9-25 0:00:00,"Obituary","2010"
611,"Legendary TSU and Olympic track coach, Ed Temple, dies at age 89",2016-9-22 0:00:00,"Obituary","2010"
612,"Former Israeli prime minister, Shimon Peres, dies at age 93",2016-9-28 0:00:00,"Obituary","2010"
613,"Soap opera creator Agnes Nixon dies at age 93",2016-9-28 0:00:00,"Obituary","2010"
614,"Protesting the Vietnam war, the first draft card burned in public",1965-10-15 0:00:00,"War","1960"
615,"Mata Hari executed, by firing squad, in Paris for espionage",1917-10-15 0:00:00,"War","1910"
616,"""Chicago 7"" anti-Vietnam War activist, Tom Hayden, dies at age 76",2016-10-23 0:00:00,"Political","2010"
617,"Chicago Cubs win the World Series after waiting 108 years to be champions",2016-11-2 0:00:00,"Sports","2010"
618,"Emanuel AME Church shooting in Charleston results in 9  parishioners killed",2015-6-17 0:00:00,"Massacre","2010"
619,"Microsoft announced deal to buy LinkedIn for $26.2 billion",2016-6-13 0:00:00,"Business","2010"
620,"Janet Reno, first female US atty general, dies of Parkinsons at age 78",2016-11-7 0:00:00,"Obituary","2010"
621,"Magic Johnson announces that he is HIV+",1991-11-7 0:00:00,"News","1990"
622,"Robert Vaughn, Man from U.N.C.L.E., dies of acute leukemia at age 83",2016-11-11 0:00:00,"Obituary","2010"
623,"Astronaut & senator John Glenn dies at age 95",2016-12-8 0:00:00,"Obituary","2010"
624,"Actor Alan Thicke dies from heart attack at age 69",2016-12-13 0:00:00,"Obituary","2010"
625,"Broadcase journalist Gwen Ifill dies of breast cancer at age 61",2016-11-14 0:00:00,"Obituary","2010"
626,"Actress/author Carrier Fisher, 60, dies of complications from heart attack",2016-12-27 0:00:00,"Obituary","2010"
627,"Debbie Reynolds, 84, dies one day after daughter Carrie Fisher's death",2016-12-28 0:00:00,"Obituary","2010"
628,"Musician George Michael, 53, dies of heart attack",2016-12-25 0:00:00,"Obituary","2010"
629,"Actress Zsa Zsa Gabor, 99, dies of heart attack",2016-12-18 0:00:00,"Obituary","2010"
630,"TV icon Mary Tyler Moore dies at age 80",2017-1-25 0:00:00,"Obituary","2010"
631,"Actor Bill Paxton dies at age 61 of post-op heart surgery complications",2017-2-25 0:00:00,"Obituary","2010"
632,"89th Annual Academy Awards - Best Picture winner, ""Moonlight""",2017-2-26 0:00:00,"Entertainment","2010"
633,"Chuck Berry, Rock N' Roll musician, dies at age 90",2017-3-18 0:00:00,"Obituary","2010"
634,"Comedian Don Rickles dies of kidney failure at age 90",2017-4-6 0:00:00,"Obituary","2010"
635,"Manchester Arena concert bombing kills 22 and injures 250",2017-5-22 0:00:00,"Terrorism","2010"
636,"Moore, Sir Roger Moore dies of cancer at age 89",2017-5-23 0:00:00,"Obituary","2010"
637,"19-ton truck driven into Bastille Day crowds - 86 killed, over 400 injured",2016-7-14 0:00:00,"Terrorism","2010"
638,"Train line in Madrid targeted - 191 killed, over 600 injured",2004-3-11 0:00:00,"Terrorism","2010"
639,"Suicide bomber attacks London bus & underground - 52 killed",2005-7-7 0:00:00,"Terrorism","2010"
640,"Boko Haram attacks in Nigeria, killing over 2,000",2015-1-3 0:00:00,"Terrorism","2010"
641,"First successful climb to the top of Mt. McKinley",1913-6-7 0:00:00,"News","1910"
642,"Iconic TV Batman, Adam West, dies of leukemia at age 88",2017-6-9 0:00:00,"Obituary","1910"
643,"John Wayne dies of gastric cancer at age 72",1979-6-11 0:00:00,"Obituary","1970"
